	path	genre	Drama	Act_Adv	Com_Rom	Thr_Hor_Cri
28859	frames\Romance\GMiD6PU8SKI\1656.jpg	Com_Rom	0	0	1	0
28860	frames\Action_Adventure\PW-RHrX7Fnc\506.jpg	Act_Adv	0	1	0	0
28861	frames\Action_Comedy\GNAJWwqr8cM\1886.jpg	Act_Adv	0	1	0	0
28862	frames\Comedy_Drama\x03pWg-naqg\1196.jpg	Com_Rom	0	0	1	0
28863	frames\Action_Thriller\e9t5ikxjAQ4\1196.jpg	Thr_Hor_Cri	0	0	0	1
28864	frames\Crime_Drama\FHUpEG_qdVc\2346.jpg	Thr_Hor_Cri	0	0	0	1
28865	frames\Comedy_Crime\xPHXfJZpSms\1196.jpg	Thr_Hor_Cri	0	0	0	1
28866	frames\Adventure_Drama\s_7PfocHTmc\2806.jpg	Act_Adv	0	1	0	0
28867	frames\Action_Horror\2sX5DMSCipI\2116.jpg	Thr_Hor_Cri	0	0	0	1
28868	frames\Action_Adventure\qcVr2eztQEk\1886.jpg	Act_Adv	0	1	0	0
28869	frames\Action_Adventure\zsqpY4w2e1Q\1426.jpg	Act_Adv	0	1	0	0
28870	frames\Horror\EYu1SK9XyP8\1196.jpg	Thr_Hor_Cri	0	0	0	1
28871	frames\Comedy_Crime\SCXs7OphbUU\2116.jpg	Thr_Hor_Cri	0	0	0	1
28872	frames\Comedy_Romance\HUKu_iqYDOA\736.jpg	Com_Rom	0	0	1	0
28873	frames\Horror\NtgFKdWcKXY\1196.jpg	Thr_Hor_Cri	0	0	0	1
28874	frames\Adventure_Comedy\X0uMMVqQgeY\3496.jpg	Act_Adv	0	1	0	0
28875	frames\Comedy\fPcbyFeefXs\276.jpg	Com_Rom	0	0	1	0
28876	frames\Action_Adventure\n-mpifTiPV4\46.jpg	Act_Adv	0	1	0	0
28877	frames\Action_Adventure\KM9SPmAD6M8\1426.jpg	Act_Adv	0	1	0	0
28878	frames\Action_Adventure\nyMtN_aHC_8\1426.jpg	Act_Adv	0	1	0	0
28879	frames\Comedy_Romance\lt9IJX0qI6o\46.jpg	Com_Rom	0	0	1	0
28880	frames\Romance\pwqOYWnLxBo\506.jpg	Com_Rom	0	0	1	0
28881	frames\Action_Adventure\xcqbp1ysN1M\2576.jpg	Act_Adv	0	1	0	0
28882	frames\Comedy_Drama\TyB1CcaiPbQ\1656.jpg	Com_Rom	0	0	1	0
28883	frames\Action_Thriller\Bzqkq2LwnOQ\46.jpg	Thr_Hor_Cri	0	0	0	1
28884	frames\Action_Drama\UdT8lSEVHZU\3496.jpg	Act_Adv	0	1	0	0
28885	frames\Comedy\tCjohxqJ-0c\1196.jpg	Com_Rom	0	0	1	0
28886	frames\Action_Adventure\p8fPj1-nKw0\736.jpg	Act_Adv	0	1	0	0
28887	frames\Action_Adventure\xrUEjpHbUMM\1426.jpg	Act_Adv	0	1	0	0
28888	frames\Adventure_Drama\frE9rXnaHpE\3956.jpg	Act_Adv	0	1	0	0
28889	frames\Drama\J2ugazPv__M\2346.jpg	Drama	1	0	0	0
28890	frames\Action_Drama\nbssDN3Y75Q\736.jpg	Act_Adv	0	1	0	0
28891	frames\Adventure\65XtOM1UUGw\276.jpg	Act_Adv	0	1	0	0
28892	frames\Comedy_Drama\U1v_Ed4QFC4\1656.jpg	Com_Rom	0	0	1	0
28893	frames\Action_Comedy\Tb6tz6ohprw\46.jpg	Act_Adv	0	1	0	0
28894	frames\Drama_Romance\oXMUkgWoMlQ\276.jpg	Com_Rom	0	0	1	0
28895	frames\Comedy_Romance\pLC_hRDO7Hk\46.jpg	Com_Rom	0	0	1	0
28896	frames\Crime_Drama\-qmkhAXmBNc\506.jpg	Thr_Hor_Cri	0	0	0	1
28897	frames\Drama_Horror\zcZJF81jt4w\506.jpg	Thr_Hor_Cri	0	0	0	1
28898	frames\Drama\NpwkIYB3ZEY\46.jpg	Drama	1	0	0	0
28899	frames\Drama_Romance\aWinsyIVC3E\1886.jpg	Com_Rom	0	0	1	0
28900	frames\Adventure_Comedy\gFX14TEiBOw\1656.jpg	Act_Adv	0	1	0	0
28901	frames\Adventure_Comedy\02Or-Hx3yqc\1426.jpg	Act_Adv	0	1	0	0
28902	frames\Comedy_Romance\UgjzHp4TVtk\966.jpg	Com_Rom	0	0	1	0
28903	frames\Adventure_Comedy\AxGXZOLn-U0\1426.jpg	Act_Adv	0	1	0	0
28904	frames\Drama\9yHJcx89XXk\46.jpg	Drama	1	0	0	0
28905	frames\Romance\nQIfRCUlfz4\2806.jpg	Com_Rom	0	0	1	0
28906	frames\Action_Drama\TJf9Pf9rjO4\1426.jpg	Act_Adv	0	1	0	0
28907	frames\Adventure_Comedy\l9c1k_m6POA\2806.jpg	Act_Adv	0	1	0	0
28908	frames\Comedy_Crime\7L2qP-xQ_7o\46.jpg	Thr_Hor_Cri	0	0	0	1
28909	frames\Drama_Horror\sHFXRjwKOG8\1656.jpg	Thr_Hor_Cri	0	0	0	1
28910	frames\Adventure_Comedy\KPeHFDxKUP4\2346.jpg	Act_Adv	0	1	0	0
28911	frames\Adventure\go4K4rCFjMQ\966.jpg	Act_Adv	0	1	0	0
28912	frames\Comedy_Drama\uJNHr8QQVJQ\966.jpg	Com_Rom	0	0	1	0
28913	frames\Drama_Romance\sT-wJhtlMGs\46.jpg	Com_Rom	0	0	1	0
28914	frames\Crime_Drama\6HH44dvOLJw\1886.jpg	Thr_Hor_Cri	0	0	0	1
28915	frames\Action_Crime\GtSNSaW9IRI\1656.jpg	Thr_Hor_Cri	0	0	0	1
28916	frames\Horror\GVqoyzJUzJk\276.jpg	Thr_Hor_Cri	0	0	0	1
28917	frames\Adventure_Comedy\M1uBjOpTa6Y\2806.jpg	Act_Adv	0	1	0	0
28918	frames\Thriller\eb46yXP211w\3496.jpg	Thr_Hor_Cri	0	0	0	1
28919	frames\Drama_Thriller\D0vCzkK_AJ0\736.jpg	Thr_Hor_Cri	0	0	0	1
28920	frames\Action_Drama\o0wTt_xDlpk\1426.jpg	Act_Adv	0	1	0	0
28921	frames\Action_Adventure\K_a1_SO8hu0\2806.jpg	Act_Adv	0	1	0	0
28922	frames\Thriller\BKER7E61cvs\2576.jpg	Thr_Hor_Cri	0	0	0	1
28923	frames\Drama\bk9oFLFDsfE\2116.jpg	Drama	1	0	0	0
28924	frames\Comedy\X6YLAmKFpRM\1196.jpg	Com_Rom	0	0	1	0
28925	frames\Comedy\yJBIO7B_XI4\3036.jpg	Com_Rom	0	0	1	0
28926	frames\Action_Comedy\tLXNDzc-2fA\276.jpg	Act_Adv	0	1	0	0
28927	frames\Adventure_Comedy\p2zDdb_MqmI\2116.jpg	Act_Adv	0	1	0	0
28928	frames\Horror\b2hhdMiOTOE\2116.jpg	Thr_Hor_Cri	0	0	0	1
28929	frames\Adventure_Drama\umIBbT6uwZI\506.jpg	Act_Adv	0	1	0	0
28930	frames\Comedy_Drama\zTueXqC-xfI\2806.jpg	Com_Rom	0	0	1	0
28931	frames\Horror_Thriller\4Zb-n9MXbPE\4416.jpg	Thr_Hor_Cri	0	0	0	1
28932	frames\Comedy_Romance\EwC2ZHxoDu4\1886.jpg	Com_Rom	0	0	1	0
28933	frames\Comedy_Romance\s6pAWtuEIR8\1426.jpg	Com_Rom	0	0	1	0
28934	frames\Action_Romance\DPmHrgbe3xo\966.jpg	Act_Adv	0	1	0	0
28935	frames\Action_Adventure\KbKQQZsQJwk\1196.jpg	Act_Adv	0	1	0	0
28936	frames\Action_Adventure\ZZyXtEMFfaw\2116.jpg	Act_Adv	0	1	0	0
28937	frames\Horror_Thriller\coWFeBI9XoQ\276.jpg	Thr_Hor_Cri	0	0	0	1
28938	frames\Action_Adventure\TXRHf6Hzg0g\1196.jpg	Act_Adv	0	1	0	0
28939	frames\Drama_Romance\LJye4-HVyCU\276.jpg	Com_Rom	0	0	1	0
28940	frames\Drama_Thriller\TMvi9NJlv_s\2576.jpg	Thr_Hor_Cri	0	0	0	1
28941	frames\Adventure_Drama\lrGIfJdbUHY\966.jpg	Act_Adv	0	1	0	0
28942	frames\Action\zstIMA6K-Ws\966.jpg	Act_Adv	0	1	0	0
28943	frames\Action_Adventure\Lgpg6frCrvw\3726.jpg	Act_Adv	0	1	0	0
28944	frames\Action_Drama\RxhenI5eUDI\2346.jpg	Act_Adv	0	1	0	0
28945	frames\Adventure\E-Ts3DuFLDg\2346.jpg	Act_Adv	0	1	0	0
28946	frames\Drama\Ee8NvgURCZs\46.jpg	Drama	1	0	0	0
28947	frames\Action_Adventure\1id63E3KgH0\1426.jpg	Act_Adv	0	1	0	0
28948	frames\Drama\ySC245RIiD8\276.jpg	Drama	1	0	0	0
28949	frames\Adventure_Comedy\A7mWnsrRu6w\3496.jpg	Act_Adv	0	1	0	0
28950	frames\Adventure\lPE1uBdcB8Y\46.jpg	Act_Adv	0	1	0	0
28951	frames\Action\8MnF5ok8llg\966.jpg	Act_Adv	0	1	0	0
28952	frames\Action_Adventure\raDWhK7iSqU\1656.jpg	Act_Adv	0	1	0	0
28953	frames\Drama_Thriller\Is5sRHNIAwE\2806.jpg	Thr_Hor_Cri	0	0	0	1
28954	frames\Horror\EiVRkqi02a0\2346.jpg	Thr_Hor_Cri	0	0	0	1
28955	frames\Drama\J2ugazPv__M\1656.jpg	Drama	1	0	0	0
28956	frames\Drama\0niEZsahtEo\506.jpg	Drama	1	0	0	0
28957	frames\Adventure_Drama\kA10xksmpCI\276.jpg	Act_Adv	0	1	0	0
28958	frames\Comedy_Romance\nfzJCrxKVMU\2576.jpg	Com_Rom	0	0	1	0
28959	frames\Horror_Thriller\Up1eNda6Rt0\736.jpg	Thr_Hor_Cri	0	0	0	1
28960	frames\Adventure_Drama\85PCzIbeQGU\1426.jpg	Act_Adv	0	1	0	0
28961	frames\Adventure_Comedy\bNbi_KLd_Uk\1196.jpg	Act_Adv	0	1	0	0
28962	frames\Comedy_Horror\t3c_a9M1E7s\2116.jpg	Thr_Hor_Cri	0	0	0	1
28963	frames\Comedy_Romance\qu4v5hB1dKk\46.jpg	Com_Rom	0	0	1	0
28964	frames\Adventure_Comedy\g3svdzmBtic\3266.jpg	Act_Adv	0	1	0	0
28965	frames\Adventure\3odMTPuzLwY\3266.jpg	Act_Adv	0	1	0	0
28966	frames\Horror_Thriller\7xOOk5w5dDA\736.jpg	Thr_Hor_Cri	0	0	0	1
28967	frames\Adventure_Comedy\oNWAiWBup2Q\1196.jpg	Act_Adv	0	1	0	0
28968	frames\Adventure_Comedy\ApuFuuCJc3s\506.jpg	Act_Adv	0	1	0	0
28969	frames\Drama\Y0FAYOIt-VQ\46.jpg	Drama	1	0	0	0
28970	frames\Drama\YrtS2_TfbeY\1196.jpg	Drama	1	0	0	0
28971	frames\Horror\LWxSBbBX4fs\1886.jpg	Thr_Hor_Cri	0	0	0	1
28972	frames\Action_Adventure\nUxHF4O3GYU\966.jpg	Act_Adv	0	1	0	0
28973	frames\Drama\eL9aiYpAyI0\966.jpg	Drama	1	0	0	0
28974	frames\Action_Horror\dejp7HK8Owc\1886.jpg	Thr_Hor_Cri	0	0	0	1
28975	frames\Comedy_Drama\t-T4RYRUNWk\276.jpg	Com_Rom	0	0	1	0
28976	frames\Crime_Thriller\iTlkXQH-sdg\2346.jpg	Thr_Hor_Cri	0	0	0	1
28977	frames\Horror_Thriller\RObb2QfBnUs\2346.jpg	Thr_Hor_Cri	0	0	0	1
28978	frames\Action\73Pm3rkTzb0\506.jpg	Act_Adv	0	1	0	0
28979	frames\Action_Drama\8INjmc-WWSY\3036.jpg	Act_Adv	0	1	0	0
28980	frames\Comedy\0oFdsgLP8n8\506.jpg	Com_Rom	0	0	1	0
28981	frames\Drama_Horror\hRBRb2eiK4I\2116.jpg	Thr_Hor_Cri	0	0	0	1
28982	frames\Action_Thriller\uLt7lXDCHQ0\46.jpg	Thr_Hor_Cri	0	0	0	1
28983	frames\Comedy\ilrpqagxBf4\506.jpg	Com_Rom	0	0	1	0
28984	frames\Action_Horror\ewiNzru8Kek\736.jpg	Thr_Hor_Cri	0	0	0	1
28985	frames\Horror_Thriller\e4Dlc6yqJuA\46.jpg	Thr_Hor_Cri	0	0	0	1
28986	frames\Drama\1mJ49BcUM3E\506.jpg	Drama	1	0	0	0
28987	frames\Comedy\Q1f_3XxcqKc\736.jpg	Com_Rom	0	0	1	0
28988	frames\Comedy\KPowlurwWzU\1426.jpg	Com_Rom	0	0	1	0
28989	frames\Drama_Romance\mvAkLCKYvwU\1426.jpg	Com_Rom	0	0	1	0
28990	frames\Romance\wsQJVAzezrc\506.jpg	Com_Rom	0	0	1	0
28991	frames\Adventure_Comedy\6TOx7qsyaxU\3496.jpg	Act_Adv	0	1	0	0
28992	frames\Comedy_Romance\6T_01swH-OY\1196.jpg	Com_Rom	0	0	1	0
28993	frames\Adventure_Comedy\brTGAgUYnIc\736.jpg	Act_Adv	0	1	0	0
28994	frames\Action_Crime\osfdb5BrLPI\1656.jpg	Thr_Hor_Cri	0	0	0	1
28995	frames\Comedy_Crime\uIUCcORbMvg\1886.jpg	Thr_Hor_Cri	0	0	0	1
28996	frames\Comedy_Drama\6oyxLFD2IIw\966.jpg	Com_Rom	0	0	1	0
28997	frames\Action_Adventure\lLItY-Oyvt0\3956.jpg	Act_Adv	0	1	0	0
28998	frames\Drama\XHGWTDHchVQ\1196.jpg	Drama	1	0	0	0
28999	frames\Action_Romance\TSPaaPqteCU\2116.jpg	Act_Adv	0	1	0	0
29000	frames\Action_Adventure\nUxHF4O3GYU\2346.jpg	Act_Adv	0	1	0	0
29001	frames\Action_Adventure\mGAaR9KKszs\736.jpg	Act_Adv	0	1	0	0
29002	frames\Comedy\uQlKjRScXww\2116.jpg	Com_Rom	0	0	1	0
29003	frames\Action_Adventure\2pVPaPFm5iI\2346.jpg	Act_Adv	0	1	0	0
29004	frames\Drama_Horror\lyM65FpQLlM\2806.jpg	Thr_Hor_Cri	0	0	0	1
29005	frames\Comedy\3jWrsTACVn4\1426.jpg	Com_Rom	0	0	1	0
29006	frames\Action_Drama\iojZt-Ht4Nc\506.jpg	Act_Adv	0	1	0	0
29007	frames\Comedy\ZkCH653K2cc\1886.jpg	Com_Rom	0	0	1	0
29008	frames\Horror_Thriller\tab4Nxd8GlY\46.jpg	Thr_Hor_Cri	0	0	0	1
29009	frames\Action_Adventure\GrIJLWISdlQ\1426.jpg	Act_Adv	0	1	0	0
29010	frames\Comedy\p43EnAUd3-w\46.jpg	Com_Rom	0	0	1	0
29011	frames\Drama\GhSSEuAEcm0\966.jpg	Drama	1	0	0	0
29012	frames\Action_Horror\2sX5DMSCipI\1196.jpg	Thr_Hor_Cri	0	0	0	1
29013	frames\Comedy_Horror\O_NBFJ4pow8\2576.jpg	Thr_Hor_Cri	0	0	0	1
29014	frames\Action_Drama\W0ZgTVoA0eY\1196.jpg	Act_Adv	0	1	0	0
29015	frames\Adventure_Comedy\2AeJ2VHssPI\276.jpg	Act_Adv	0	1	0	0
29016	frames\Adventure_Horror\vIaVITC62Cs\1656.jpg	Thr_Hor_Cri	0	0	0	1
29017	frames\Action\LSEkG5z7Il4\736.jpg	Act_Adv	0	1	0	0
29018	frames\Adventure_Comedy\o2oR9qYeySU\46.jpg	Act_Adv	0	1	0	0
29019	frames\Comedy_Drama\qe5s8UTNw4c\1426.jpg	Com_Rom	0	0	1	0
29020	frames\Action_Comedy\svwcgrDZVPw\1656.jpg	Act_Adv	0	1	0	0
29021	frames\Comedy\rTCpK6ONu9M\46.jpg	Com_Rom	0	0	1	0
29022	frames\Adventure_Comedy\CBUtXwZNA8Y\1426.jpg	Act_Adv	0	1	0	0
29023	frames\Adventure_Drama\H3KbLBwQFW4\2806.jpg	Act_Adv	0	1	0	0
29024	frames\Comedy\eyCCuHC08bY\2346.jpg	Com_Rom	0	0	1	0
29025	frames\Adventure_Comedy\iwAciIQDE4A\2576.jpg	Act_Adv	0	1	0	0
29026	frames\Drama\D-5P2iMf_ZA\506.jpg	Drama	1	0	0	0
29027	frames\Adventure\BfF5J0uSC3E\506.jpg	Act_Adv	0	1	0	0
29028	frames\Action_Adventure\KNAgFhh1ji4\2116.jpg	Act_Adv	0	1	0	0
29029	frames\Drama\9NErcOfza10\1426.jpg	Drama	1	0	0	0
29030	frames\Comedy_Crime\shE7b_6NNpU\46.jpg	Thr_Hor_Cri	0	0	0	1
29031	frames\Drama_Romance\givOs4_nb-I\46.jpg	Com_Rom	0	0	1	0
29032	frames\Adventure_Comedy\djUYiJu6K48\1886.jpg	Act_Adv	0	1	0	0
29033	frames\Comedy_Romance\75ovyrTzuYY\506.jpg	Com_Rom	0	0	1	0
29034	frames\Comedy\2rCTuXAbyTI\1656.jpg	Com_Rom	0	0	1	0
29035	frames\Drama\pnTtzyItCQA\46.jpg	Drama	1	0	0	0
29036	frames\Action_Adventure\RJAU3K60wIk\2346.jpg	Act_Adv	0	1	0	0
29037	frames\Romance_Thriller\Fz2HMTuqy98\506.jpg	Thr_Hor_Cri	0	0	0	1
29038	frames\Comedy_Crime\uIUCcORbMvg\1656.jpg	Thr_Hor_Cri	0	0	0	1
29039	frames\Action_Drama\bcs2En6tGRw\276.jpg	Act_Adv	0	1	0	0
29040	frames\Drama\trLRP0-zvtU\966.jpg	Drama	1	0	0	0
29041	frames\Action_Adventure\vqPT1IbJrX8\4186.jpg	Act_Adv	0	1	0	0
29042	frames\Drama_Romance\cjkkKO5Gsno\506.jpg	Com_Rom	0	0	1	0
29043	frames\Drama\3v-e25d34pY\736.jpg	Drama	1	0	0	0
29044	frames\Comedy_Romance\zVeJ5F26uiM\506.jpg	Com_Rom	0	0	1	0
29045	frames\Drama\3_dGBLwXBIE\966.jpg	Drama	1	0	0	0
29046	frames\Drama\z_hfmThW4fs\2576.jpg	Drama	1	0	0	0
29047	frames\Comedy\OroiRWIR2gQ\276.jpg	Com_Rom	0	0	1	0
29048	frames\Action_Crime\_BMYVDOOQ0E\966.jpg	Thr_Hor_Cri	0	0	0	1
29049	frames\Comedy_Drama\zTueXqC-xfI\2116.jpg	Com_Rom	0	0	1	0
29050	frames\Comedy_Romance\7IrB1OE9Blo\1196.jpg	Com_Rom	0	0	1	0
29051	frames\Comedy_Romance\0RM_Ehtb5C4\1426.jpg	Com_Rom	0	0	1	0
29052	frames\Drama\oAFVhwUVJt4\1196.jpg	Drama	1	0	0	0
29053	frames\Action_Comedy\LMViEmB4_Fk\1656.jpg	Act_Adv	0	1	0	0
29054	frames\Adventure_Comedy\XnfiKz-Zk7Y\2346.jpg	Act_Adv	0	1	0	0
29055	frames\Comedy_Drama\6e4xlcfKHxY\506.jpg	Com_Rom	0	0	1	0
29056	frames\Crime_Drama\1niI0J4kdI4\1426.jpg	Thr_Hor_Cri	0	0	0	1
29057	frames\Comedy_Drama\1itYlP2GpI8\1886.jpg	Com_Rom	0	0	1	0
29058	frames\Comedy\oK1zfJausVM\46.jpg	Com_Rom	0	0	1	0
29059	frames\Comedy_Drama\hLCjV1eOAoA\1886.jpg	Com_Rom	0	0	1	0
29060	frames\Adventure_Comedy\j2JFTz9KQhk\2346.jpg	Act_Adv	0	1	0	0
29061	frames\Action_Crime\uki4lrLzRaU\3036.jpg	Thr_Hor_Cri	0	0	0	1
29062	frames\Crime_Drama\HYOjY7JJDBI\1656.jpg	Thr_Hor_Cri	0	0	0	1
29063	frames\Comedy_Thriller\bwf_EFTMZ9k\3496.jpg	Thr_Hor_Cri	0	0	0	1
29064	frames\Comedy_Drama\b9KCMBBn0EI\736.jpg	Com_Rom	0	0	1	0
29065	frames\Drama_Romance\OzP8k0R-USw\2576.jpg	Com_Rom	0	0	1	0
29066	frames\Horror\AZfCHDSJc8c\1196.jpg	Thr_Hor_Cri	0	0	0	1
29067	frames\Action_Horror\PQ-8JIzjq_I\966.jpg	Thr_Hor_Cri	0	0	0	1
29068	frames\Crime_Drama\FHUpEG_qdVc\1426.jpg	Thr_Hor_Cri	0	0	0	1
29069	frames\Action_Crime\FtM7tdP6UDE\2576.jpg	Thr_Hor_Cri	0	0	0	1
29070	frames\Adventure_Drama\rEAbZTpV47E\1426.jpg	Act_Adv	0	1	0	0
29071	frames\Action_Drama\fWxKQF17YHk\2576.jpg	Act_Adv	0	1	0	0
29072	frames\Adventure_Horror\qPXny_mZ0iE\736.jpg	Thr_Hor_Cri	0	0	0	1
29073	frames\Comedy\fiqJGHbv3ys\506.jpg	Com_Rom	0	0	1	0
29074	frames\Adventure\kBErrmmqnkI\1196.jpg	Act_Adv	0	1	0	0
29075	frames\Drama\7n1uwzYOBa0\736.jpg	Drama	1	0	0	0
29076	frames\Action_Thriller\tfL5f6cZlk8\2346.jpg	Thr_Hor_Cri	0	0	0	1
29077	frames\Horror\b_tZKOxNR7o\1196.jpg	Thr_Hor_Cri	0	0	0	1
29078	frames\Action_Comedy\I5RKRQcsDKU\506.jpg	Act_Adv	0	1	0	0
29079	frames\Adventure\VIA2wUCj36Q\1426.jpg	Act_Adv	0	1	0	0
29080	frames\Action\73Pm3rkTzb0\2346.jpg	Act_Adv	0	1	0	0
29081	frames\Action_Horror\CbMYk-lCKOw\46.jpg	Thr_Hor_Cri	0	0	0	1
29082	frames\Crime_Drama\G0rXUr-msX0\2576.jpg	Thr_Hor_Cri	0	0	0	1
29083	frames\Drama_Horror\UmRkYrYgnN4\1426.jpg	Thr_Hor_Cri	0	0	0	1
29084	frames\Comedy_Crime\aSwi8mzc1gA\3266.jpg	Thr_Hor_Cri	0	0	0	1
29085	frames\Adventure_Comedy\0L1sL54G45Q\2116.jpg	Act_Adv	0	1	0	0
29086	frames\Action_Adventure\CmMeT8MW1LA\2576.jpg	Act_Adv	0	1	0	0
29087	frames\Comedy_Romance\I0EUKDhQ7vk\3496.jpg	Com_Rom	0	0	1	0
29088	frames\Drama\CvVeJJ-TnK4\506.jpg	Drama	1	0	0	0
29089	frames\Comedy_Horror\BAqabMWnAmk\1886.jpg	Thr_Hor_Cri	0	0	0	1
29090	frames\Action_Comedy\GNAJWwqr8cM\2346.jpg	Act_Adv	0	1	0	0
29091	frames\Drama\fpnoVKmulZM\1886.jpg	Drama	1	0	0	0
29092	frames\Drama\aBADjCeFnuU\2116.jpg	Drama	1	0	0	0
29093	frames\Drama\qA73y2w3WUc\1886.jpg	Drama	1	0	0	0
29094	frames\Action_Adventure\51iAljD9Q7Q\506.jpg	Act_Adv	0	1	0	0
29095	frames\Comedy\NulXXh0cw4c\966.jpg	Com_Rom	0	0	1	0
29096	frames\Action_Adventure\C73kXYUTC14\1886.jpg	Act_Adv	0	1	0	0
29097	frames\Comedy_Horror\KBaCHull47I\1426.jpg	Thr_Hor_Cri	0	0	0	1
29098	frames\Horror\Tq8robO5eJ0\736.jpg	Thr_Hor_Cri	0	0	0	1
29099	frames\Action_Comedy\hGOHE1zqEmY\2116.jpg	Act_Adv	0	1	0	0
29100	frames\Action_Crime\1C_7b05Rlvo\2576.jpg	Thr_Hor_Cri	0	0	0	1
29101	frames\Drama\X7ME7WkPyC8\46.jpg	Drama	1	0	0	0
29102	frames\Drama\j4yXEmQRq34\1426.jpg	Drama	1	0	0	0
29103	frames\Comedy\0DFBoLZC3Bw\2576.jpg	Com_Rom	0	0	1	0
29104	frames\Action_Crime\UcaPMGGla4o\2346.jpg	Thr_Hor_Cri	0	0	0	1
29105	frames\Adventure_Drama\WbW8GgAWKi8\2116.jpg	Act_Adv	0	1	0	0
29106	frames\Action_Adventure\0v74ANWBqv0\736.jpg	Act_Adv	0	1	0	0
29107	frames\Crime_Drama\S5x3QGlo22M\3726.jpg	Thr_Hor_Cri	0	0	0	1
29108	frames\Action\UqvuJLOCSxc\46.jpg	Act_Adv	0	1	0	0
29109	frames\Drama\FubpK1Tho6M\2576.jpg	Drama	1	0	0	0
29110	frames\Action_Thriller\jB9WGpVrYBs\2116.jpg	Thr_Hor_Cri	0	0	0	1
29111	frames\Comedy\mzP8haJXI5A\1196.jpg	Com_Rom	0	0	1	0
29112	frames\Adventure_Drama\lChJz2DSpsE\966.jpg	Act_Adv	0	1	0	0
29113	frames\Adventure_Comedy\AxGXZOLn-U0\736.jpg	Act_Adv	0	1	0	0
29114	frames\Comedy_Crime\38PbAk_SMdo\966.jpg	Thr_Hor_Cri	0	0	0	1
29115	frames\Horror_Thriller\D-QqctD6nCw\736.jpg	Thr_Hor_Cri	0	0	0	1
29116	frames\Comedy\6fJNyx7kI6w\506.jpg	Com_Rom	0	0	1	0
29117	frames\Action_Adventure\FVfoce-wfgI\276.jpg	Act_Adv	0	1	0	0
29118	frames\Adventure_Comedy\LwuZzh79ds4\1886.jpg	Act_Adv	0	1	0	0
29119	frames\Comedy_Horror\1R4FATHHlTU\1656.jpg	Thr_Hor_Cri	0	0	0	1
29120	frames\Crime_Drama\rChS9MeLW-w\2116.jpg	Thr_Hor_Cri	0	0	0	1
29121	frames\Drama\HGU3PRBxQiw\2346.jpg	Drama	1	0	0	0
29122	frames\Action_Adventure\h9Rb7mT3juI\2116.jpg	Act_Adv	0	1	0	0
29123	frames\Comedy\S3dCv5aTB2c\1656.jpg	Com_Rom	0	0	1	0
29124	frames\Drama_Horror\UmRkYrYgnN4\736.jpg	Thr_Hor_Cri	0	0	0	1
29125	frames\Comedy_Romance\oxxBXpnn2Jw\506.jpg	Com_Rom	0	0	1	0
29126	frames\Comedy_Drama\9V_bukpqoPY\276.jpg	Com_Rom	0	0	1	0
29127	frames\Action_Horror\uBB3Cvxq5f8\736.jpg	Thr_Hor_Cri	0	0	0	1
29128	frames\Drama_Romance\rQP1duR2tf4\736.jpg	Com_Rom	0	0	1	0
29129	frames\Action_Thriller\3_dOw0UilDY\46.jpg	Thr_Hor_Cri	0	0	0	1
29130	frames\Horror_Thriller\Ia7el1fEff8\46.jpg	Thr_Hor_Cri	0	0	0	1
29131	frames\Action_Horror\2rPDGz_0qvw\1886.jpg	Thr_Hor_Cri	0	0	0	1
29132	frames\Action_Thriller\fIT7VMVju0A\506.jpg	Thr_Hor_Cri	0	0	0	1
29133	frames\Adventure\jPSjDk0CM68\2346.jpg	Act_Adv	0	1	0	0
29134	frames\Drama\OuGSXflBoWU\1196.jpg	Drama	1	0	0	0
29135	frames\Drama_Horror\lyM65FpQLlM\276.jpg	Thr_Hor_Cri	0	0	0	1
29136	frames\Comedy\JoEU1L2kueo\2346.jpg	Com_Rom	0	0	1	0
29137	frames\Adventure\Z-Hye1zg5IU\1656.jpg	Act_Adv	0	1	0	0
29138	frames\Action_Adventure\kHq3y20HhRk\276.jpg	Act_Adv	0	1	0	0
29139	frames\Adventure\Jah71XURbIg\966.jpg	Act_Adv	0	1	0	0
29140	frames\Horror_Thriller\-HwMH2_-oKA\1886.jpg	Thr_Hor_Cri	0	0	0	1
29141	frames\Action_Adventure\5ps3fGNzpd0\966.jpg	Act_Adv	0	1	0	0
29142	frames\Action\Qq8BlVT4KtY\2576.jpg	Act_Adv	0	1	0	0
29143	frames\Crime_Horror\0ROplAtLJvo\2576.jpg	Thr_Hor_Cri	0	0	0	1
29144	frames\Crime_Drama\XM3MRt89zy4\1886.jpg	Thr_Hor_Cri	0	0	0	1
29145	frames\Comedy_Romance\KOBGjFHXnqY\276.jpg	Com_Rom	0	0	1	0
29146	frames\Comedy\NulXXh0cw4c\1426.jpg	Com_Rom	0	0	1	0
29147	frames\Drama\AZMg4vFcRQs\1196.jpg	Drama	1	0	0	0
29148	frames\Action_Horror\CbMYk-lCKOw\1426.jpg	Thr_Hor_Cri	0	0	0	1
29149	frames\Comedy\4QagAGmJcnE\966.jpg	Com_Rom	0	0	1	0
29150	frames\Drama\pX0LbjUM5Uo\1196.jpg	Drama	1	0	0	0
29151	frames\Drama_Romance\rQP1duR2tf4\1656.jpg	Com_Rom	0	0	1	0
